timestamp,title,price,original_price,shipping,item_url
2025-03-23 12:32:52,"SGIN 10.1"" Tablet Android 13 128GB ROM 4GB RAM WIFI Quad-Core Tablet Dual Camera",$57.49,$239.96,N/A,https://www.ebay.com/itm/235352196431?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2025-03-23 12:32:52,Apple iPad 10th Gen 64GB Silver Wi-Fi MPQ03LL/A,$238.00,$449.00,N/A,https://www.ebay.com/itm/125772110133?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2025-03-23 12:32:52,Acer Iconia Android Tablet - 64GB SSD - A8 A8-11-A30S - Certified Refurbished,$79.99,N/A,N/A,https://www.ebay.com/itm/256754458088?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2025-03-23 12:32:52,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/ipads-tablets-ereaders
2025-03-23 12:32:52,Apple AirPods Pro 2nd Generation Gen 2 2023 A2968 with Magsafe USB-C Charging,$142.45,$149.95,N/A,https://www.ebay.com/itm/285636515887?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2025-03-23 12:32:52,Sony WF-1000XM5 Truly Wireless Bluetooth Noise Canceling Headphones - Black,$112.99,$299.99,N/A,https://www.ebay.com/itm/276015021037?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2025-03-23 12:32:52,Anker PowerCoreIII Sense Portable Charger 10K Power Bank 20W USB-C for iPhone,$14.99,$39.99,N/A,https://www.ebay.com/itm/383508840902?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2025-03-23 12:32:52,Anker 20W USB-C Portable Charger Power Bank 10000mAh Power Delivery Battery Pack,$14.99,$39.99,N/A,https://www.ebay.com/itm/385001141142?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2025-03-23 12:32:52,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/phone-cases-accessories
2025-03-23 12:32:52,"Seagate EXOS X16 ST14000NM005G 14TB 256MB 7200rpm 3.5"" SATA 6Gb/s Enterprise HDD",$147.99,$199.99,N/A,https://www.ebay.com/itm/176825170520?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-03-23 12:32:52,"Seagate IronWolf 12TB 7200RPM SATA 6Gb/s 256MB 3.5"" NAS Hard Drive ST12000VN0007",$133.99,$189.99,N/A,https://www.ebay.com/itm/166672350380?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-03-23 12:32:53,"Seagate Exos 28TB 7.2K RPM SATA 6Gb/s 3.5"" Enterprise HDD - ST28000NM000C",$334.99,$379.99,N/A,https://www.ebay.com/itm/296879436001?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-03-23 12:32:53,"Seagate Skyhawk AI ST12000VX0017 12TB 7200RPM 3.5"" SATA 6.0Gb/s Surveillance HDD",$115.99,$179.99,N/A,https://www.ebay.com/itm/176895047318?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-03-23 12:32:53,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/memory-drives-storage
2025-03-23 12:32:53,"Aura Studio 3, Wireless speaker with beautiful Harman Kardon sound",$99.95,$299.95,N/A,https://www.ebay.com/itm/395535173196?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-03-23 12:32:53,STATUS Between 3ANC Wireless Earbuds (CERTIFIED REFURBISHED) - ONYX,$82.88,$119.00,N/A,https://www.ebay.com/itm/266692431952?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-03-23 12:32:53,Sony WH-1000XM5/B Wireless Industry Leading Noise Canceling Bluetooth Headphones,$199.99,$399.99,N/A,https://www.ebay.com/itm/314074071401?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-03-23 12:32:53,Skullcandy Smokin' Buds XT- Black (CERTIFIED REFURBISHED),$11.13,$18.99,N/A,https://www.ebay.com/itm/266646620402?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-03-23 12:32:53,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/headphones-portable-audio
2025-03-23 12:32:53,Ricoh/Fujitsu ScanSnap iX1400 One-Touch 600dpi 40ppm/80ipm Auto Duplex Scanner,$195.00,$435.00,N/A,https://www.ebay.com/itm/176489716730?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-03-23 12:32:53,Canon Color imageCLASS MF642Cdw Wireless Laser Printer w/ Toner PRMCT054H-4 Pack,$309.99,$599.95,N/A,https://www.ebay.com/itm/296874880362?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-03-23 12:32:53,Canon Color imageCLASS MF642Cdw Wireless All-In-One Laser Printer - White,$259.99,$309.95,N/A,https://www.ebay.com/itm/375669059982?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-03-23 12:32:53,Canon Color imageCLASS MF644Cdw All In One White and Black Duplex Laser Printer,$279.99,$349.95,N/A,https://www.ebay.com/itm/286076185580?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-03-23 12:32:53,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/printers-printer-supplies
2025-03-23 12:32:53,Hifonics HFXR Digital Signal Processor Universal Mobile Audio Silver New,$49.95,$99.99,N/A,https://www.ebay.com/itm/155477831041?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-03-23 12:32:53,MB Quart FKB169 6x9 2-Way Car Speakers 75W RMS 150W Peak UTV Compatible New,$39.88,$79.99,N/A,https://www.ebay.com/itm/155534258683?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-03-23 12:32:53,MB Quart Formula FKB168 5x7/6x8 2-Way Car Speakers 50W RMS 100W Peak Power New,$24.99,$44.99,N/A,https://www.ebay.com/itm/155534260342?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-03-23 12:32:53,ZS5768CX ZEUS 5x7/6x8 Inch Speakers 1-inch Neo-Mylar Soft Dome Tweeter,$26.73,$54.99,N/A,https://www.ebay.com/itm/155691326798?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-03-23 12:32:53,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/vehicle-electronics-gps
2025-03-23 12:32:54,Sony FE 24-70mm F2.8 GM II Lens,"$1,719.00","$2,306.99",N/A,https://www.ebay.com/itm/204911213109?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-03-23 12:32:54,Canon 3680C002 Rf 24-70mm F2.8 L is USM,"$1,849.00","$2,656.99",N/A,https://www.ebay.com/itm/326389378879?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-03-23 12:32:54,"Sigma 24-70MM F2.8 DG DN II ART Lens, L Mount",$999.00,"$2,616.00",N/A,https://www.ebay.com/itm/286205099093?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-03-23 12:32:54,Sony FE 70-200mm F2.8 GM OSS II Full-Frame Constant-Aperture telephoto Zoom G,"$2,109.00","$2,862.99",N/A,https://www.ebay.com/itm/205012044285?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-03-23 12:32:54,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/lenses-filters
2025-03-23 12:32:54,VIZIO V20x-J8B-RB V-Series 2.0 Compact Sound Bar,$42.34,$149.95,N/A,https://www.ebay.com/itm/135394456824?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-03-23 12:32:54,Epson PowerLite 685W WXGA 3500 Lumens 3LCD Ultra-Short Throw Projector,$791.00,"$1,309.00",N/A,https://www.ebay.com/itm/176549150155?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-03-23 12:32:54,36V 105Ah Golf Cart LiFePO4 Lithium Battery 15000+ Cycle 200A BMS + 20A Charger,$829.99,"$1,499.99",N/A,https://www.ebay.com/itm/364958681355?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-03-23 12:32:54,LG 65 Inch Class OLED evo C4 Series Smart TV 4K Processor (2024),"$1,179.00","$2,699.00",N/A,https://www.ebay.com/itm/316524852706?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-03-23 12:32:54,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/more-consumer-electronics
2025-03-23 12:32:54,Apple Pencil (USB-C) - White Stylus MUWA3AM/A with Pixel-Perfect Precision,$51.45,$80.00,N/A,https://www.ebay.com/itm/296262723993?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2025-03-23 12:32:54,"Logitech Z623 400 Watt Home Speaker System, 2.1 Speaker System - Black",$95.00,$132.68,N/A,https://www.ebay.com/itm/167065352702?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2025-03-23 12:32:54,Logitech G560 PC Gaming Speaker System with 7.1 DTS:X Ultra Surround Sound,$128.00,$249.99,N/A,https://www.ebay.com/itm/167051732357?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2025-03-23 12:32:54,Razer Barracuda X Wireless Multi Platform Gaming and Mobile Black Headset,$41.99,$99.95,N/A,https://www.ebay.com/itm/286097764131?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2025-03-23 12:32:54,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/computer-accessories
2025-03-23 12:32:54,Samsung Galaxy S21 Ultra 5G SM-G998U1F Factory Unlocked Excellent,$244.95,"$1,299.99",N/A,https://www.ebay.com/itm/186383006185?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2025-03-23 12:32:54,Apple Watch Ultra 2 2nd Gen 49MM GPS & Cellular Finish Black Titanium -Excellent,$544.99,$799.00,N/A,https://www.ebay.com/itm/156653678440?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2025-03-23 12:32:54,Samsung Galaxy Watch5 Pro 45mm R920N GPS - Very Good,$79.99,$449.99,N/A,https://www.ebay.com/itm/256277867994?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2025-03-23 12:32:54,Samsung Galaxy S21 Plus 5G G996 128GB Unlocked - Excellent,$204.95,$999.99,N/A,https://www.ebay.com/itm/363623942303?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2025-03-23 12:32:55,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/more-cell-phones-accessories
2025-03-23 12:32:55,TP-Link Deco AXE5300 Wi-Fi 6E Tri-Band 9 3-Pack (Refurbished),$174.99,$299.99,N/A,https://www.ebay.com/itm/144782360525?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2025-03-23 12:32:55,Ricoh/Fujitsu ScanSnap iX1400 One-Touch 600dpi 40ppm/80ipm Auto Duplex Scanner,$195.00,$435.00,N/A,https://www.ebay.com/itm/176489716730?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2025-03-23 12:32:55,"Acer XZ322QU 31.5"" Curved Monitor LED 144Hz 2560x1440 Certified Refurbished",$149.99,$249.99,N/A,https://www.ebay.com/itm/256547414823?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2025-03-23 12:32:55,"Acer PM161Q 15.6"" Monitor LCD Display 60Hz 1920x1080 Certified Refurbished",$59.99,$149.99,N/A,https://www.ebay.com/itm/275924898150?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2025-03-23 12:32:55,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/more-computer-accessories
2025-03-23 15:18:11,Apple Watch Series 10 GPS + Cellular 42mm Smartwatch Aluminium Case - Excellent,$294.99,$499.00,N/A,https://www.ebay.com/itm/156512158074?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:11,"Lenovo - IdeaPad 1i 15.6"" FHD Touchscreen Laptop - Intel Core i5 - 8GB Memory...",N/A,$599.99,N/A,https://www.ebay.com/itm/205117429872?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:11,"ASUS - ROG Zephyrus G16 16"" OLED QHD 240Hz Gaming Laptop - Intel Core Ultra 9...",N/A,"$1,999.99",N/A,https://www.ebay.com/itm/326068742080?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:11,Apple iPhone 14 Pro Max 256GB Unlocked Very Good Condition,$539.99,"$1,199.00",N/A,https://www.ebay.com/itm/355896538160?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:12,Apple iPhone 14 Pro Max 128GB Network Unlocked Very Good Condition,$509.99,"$1,099.00",N/A,https://www.ebay.com/itm/355094939620?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:12,Apple iPhone 14 Pro A2650 256GB Unlocked Very Good Condition,$439.99,$999.00,N/A,https://www.ebay.com/itm/355896536737?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:12,Apple iPhone 13 128GB Unlocked - Excellent,$286.95,$699.00,N/A,https://www.ebay.com/itm/404240045218?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:12,"Lenovo - Legion 7i 16"" Gaming Laptop WQXGA - Intel 14th Gen Core i7 with 16GB...",N/A,"$1,699.99",N/A,https://www.ebay.com/itm/326094965111?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:12,AMD Ryzen 9 9900X3D 12-Core 24-Thread Desktop Processor - 12 Cores And 24 Thread,$599.99,N/A,N/A,https://www.ebay.com/itm/297107025032?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:12,Apple iPhone 16 Pro Max 256GB Unlocked Excellent Condition,$969.99,"$1,699.00",N/A,https://www.ebay.com/itm/356605681295?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:12,Apple iPhone 15 Pro Max 256GB Unlocked - Excellent Condition,$759.99,"$1,399.00",N/A,https://www.ebay.com/itm/355685725411?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:12,Apple iPhone 13 Pro Max 256GB Unlocked - Excellent,$464.95,"$1,199.00",N/A,https://www.ebay.com/itm/364007273533?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:12,"Aura Studio 3, Wireless speaker with beautiful Harman Kardon sound",$99.95,$299.95,N/A,https://www.ebay.com/itm/395535173196?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:12,"HP - Envy 2-in-1 14"" Full HD Touch-Screen Laptop - Intel Core 5 - 8GB Memory ...",N/A,$799.99,N/A,https://www.ebay.com/itm/196337568322?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:12,"Lenovo LOQ 15.6"" FHD 144Hz Gaming Laptop i5-12450HX 12GB RAM 512GB SSD RTX 3050",$599.99,$880.99,N/A,https://www.ebay.com/itm/126480962681?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:12,Apple iPhone 15 Pro Max 256GB Unlocked - Excellent,$744.95,"$1,199.00",N/A,https://www.ebay.com/itm/387296016435?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:12,"HP - Victus 16.1"" Gaming Laptop - AMD Ryzen 7-8845HS - 16GB DDR5 Memory - NVI...",N/A,"$1,499.99",N/A,https://www.ebay.com/itm/204894136642?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:12,Apple iPhone 13 Pro 128GB Unlocked - Excellent,$357.95,$999.00,N/A,https://www.ebay.com/itm/403999454004?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:12,Apple iPhone 16 Pro Max 256GB Unlocked Very Good Condition,$949.99,"$1,699.00",N/A,https://www.ebay.com/itm/356605653571?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:12,Apple iPhone 14 Pro Max 256GB Network Unlocked Excellent Condition,$609.99,"$1,199.00",N/A,https://www.ebay.com/itm/355063742942?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:12,Apple iPhone 16 Pro 128GB Unlocked Very Good Condition,$764.99,"$1,399.00",N/A,https://www.ebay.com/itm/356605660694?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:12,"Seagate EXOS X16 ST14000NM005G 14TB 256MB 7200rpm 3.5"" SATA 6Gb/s Enterprise HDD",$147.99,$199.99,N/A,https://www.ebay.com/itm/176825170520?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:12,Apple iPhone 13 256GB Network Unlocked Very Good Condition,$289.99,$749.00,N/A,https://www.ebay.com/itm/355017792546?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:13,DJI Intelligent Battery for Mavic Air 2 / Air 2S DJI Certified Refurbished,$39.99,$89.00,N/A,https://www.ebay.com/itm/304925251592?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:13,"Lenovo LOQ 15.6"" FHD 144Hz Gaming Laptop AMD R7-8845HS 16GB DDR5 1TB SSD RTX4060",$879.99,"$1,342.99",N/A,https://www.ebay.com/itm/126494851608?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:13,Apple iPhone 16 Plus 128GB Unlocked Excellent Condition,$689.99,"$1,349.00",N/A,https://www.ebay.com/itm/356605666849?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:13,Apple iPhone 14 Pro 256GB Network Unlocked Excellent Condition,$484.99,$999.00,N/A,https://www.ebay.com/itm/355896525148?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:13,Apple iPhone 15 A2846 128GB Unlocked Very Good Condition,$454.99,$999.00,N/A,https://www.ebay.com/itm/356036255923?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:13,Apple iPhone 15 Pro A2848 128GB Unlocked - Very Good Condition,$589.99,"$1,099.00",N/A,https://www.ebay.com/itm/356227875584?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:13,Apple iPhone 16 Plus 128GB Unlocked Very Good Condition,$694.99,"$1,349.00",N/A,https://www.ebay.com/itm/356605671415?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:13,Apple iPhone 15 Pro Max 256GB Unlocked Excellent Condition - All Colors,$779.99,"$1,199.99",N/A,https://www.ebay.com/itm/296097787049?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:13,Xbox Series X – 1TB Digital Edition (Certified Refurbished),$399.99,N/A,N/A,https://www.ebay.com/itm/267079874922?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:13,Pentax WG 1000 All Weather Compact Camera Olive,$177.00,$207.00,N/A,https://www.ebay.com/itm/286365038000?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:13,"MSI MPG 321URX QD-OLED 32"" UHD Gaming Monitor, 240Hz/0.03ms HDR 400",$769.99,$949.99,N/A,https://www.ebay.com/itm/145840921156?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:13,Samsung HW-S700D 3.1ch Q-Series Wireless Dolby Atmos Soundbar (2024),$295.00,$499.99,N/A,https://www.ebay.com/itm/335518619016?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:13,Google Pixel 6 Pro 5G G8V0U Unlocked 128GB 256GB 512GB Very Good,$169.95,$999.99,N/A,https://www.ebay.com/itm/355565697405?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:13,LG 55 Inch QNED85T 4K HDR Smart Quantum Dot NanoCell LED TV (2024),$609.00,"$1,896.99",N/A,https://www.ebay.com/itm/316086266067?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-23 15:18:13,Samsung Galaxy S21 Ultra 5G SM-G998U1F Factory Unlocked Excellent,$244.95,"$1,299.99",N/A,https://www.ebay.com/itm/186383006185?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-03-23 15:18:13,Samsung Galaxy S21 Plus 5G G996 128GB Unlocked - Excellent,$204.95,$999.99,N/A,https://www.ebay.com/itm/363623942303?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-03-23 15:18:13,Apple iPhone 13 mini 128GB Factory Unlocked AT&T T-Mobile Verizon Very Good,$264.95,$699.00,N/A,https://www.ebay.com/itm/304517572567?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-03-23 15:18:13,Samsung Galaxy S22+ 5G SM-S906U1 128GB 256GB Unlocked Very Good Refurbished,$234.95,"$1,199.99",N/A,https://www.ebay.com/itm/204769428202?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-03-23 15:18:13,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/cell-phones
2025-03-23 15:18:13,"Apple MacBook Pro MKGR3LL/A 2021 M1 Pro 16GB 14"" 512GB SSD - 8 CPU/14 GPU",$809.00,"$1,999.99",N/A,https://www.ebay.com/itm/145635181381?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-03-23 15:18:14,"Microsoft Surface Laptop 7 Copilot+PC 13.8"" Snapdragon X Plus 16GB RAM 512GB SSD",$724.00,"$1,099.00",N/A,https://www.ebay.com/itm/176698361893?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-03-23 15:18:14,"Apple Macbook Pro M1 Max 16"" 2021 10-Core CPU 32 GPU 1TB SSD 32GB Ram Gray","$1,389.99","$3,199.00",N/A,https://www.ebay.com/itm/226439904137?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-03-23 15:18:14,"Microsoft Surface Laptop 7 Copilot+PC 13.8"" Snapdragon X Plus 16GB RAM 256GB SSD",$602.00,$999.00,N/A,https://www.ebay.com/itm/176698351316?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-03-23 15:18:14,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/laptops-netbooks
2025-03-23 15:18:14,VIZIO V20x-J8B-RB V-Series 2.0 Compact Sound Bar,$42.34,$149.95,N/A,https://www.ebay.com/itm/135394456824?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-03-23 15:18:14,Epson PowerLite 685W WXGA 3500 Lumens 3LCD Ultra-Short Throw Projector,$791.00,"$1,309.00",N/A,https://www.ebay.com/itm/176549150155?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-03-23 15:18:14,LG 65 Inch Class OLED evo C4 Series Smart TV 4K Processor (2024),"$1,179.00","$2,699.00",N/A,https://www.ebay.com/itm/316524852706?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-03-23 15:18:14,"Sony Bravia XR 65"" X90L 4K HDR Full Array LED Smart TV XR65X90L",$759.00,"$1,599.99",N/A,https://www.ebay.com/itm/335504276344?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-03-23 15:18:14,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/tv-video-home-audio
2025-03-23 15:18:14,Canon EOS R6 Mark II Body,"$1,569.00","$2,206.99",N/A,https://www.ebay.com/itm/326209852082?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-03-23 15:18:14,DJI Avata 2 Fly More Goggles N3 Vlogger Bundle(3 Batteries),"$1,309.00",N/A,N/A,https://www.ebay.com/itm/306032706909?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-03-23 15:18:14,DJI Mavic 3 Classic Fly More Pro Vlogger -2 Battery Combo (DJI RC) Drone-CRB,"$1,499.00","$1,899.00",N/A,https://www.ebay.com/itm/305955941857?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-03-23 15:18:14,DJI Mini 3 Pro Fly More Vlogger Combo (DJI RC ) Drone 4k,$937.00,"$1,249.00",N/A,https://www.ebay.com/itm/305845152874?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-03-23 15:18:14,N/A,N/A,N/A,N/A,https://www.ebay.com/deals/tech/cameras-photo
